label,class,channel1,channel1,channel1,channel1,channel1,channel1,channel2,channel2,channel2,channel2,channel2,channel2,channel3,channel3,channel3,channel3,channel3,channel3,channel4,channel4,channel4,channel4,channel4,channel4,channel5,channel5,channel5,channel5,channel5,channel5,channel6,channel6,channel6,channel6,channel6,channel6,channel7,channel7,channel7,channel7,channel7,channel7,channel8,channel8,channel8,channel8,channel8,channel8
33,3,-0.00109,0.00127,0.0002474376604099099,0.000375128,0.18573,0.00236,-0.00124,0.00127,0.00022993747420421573,0.0003239421,0.15381999999999998,0.00251,-0.00103,0.00127,0.00016921689078993043,0.0001754427,0.11407,0.0023,-0.00113,0.00127,0.00030796875285294897,0.0005811138,0.21896,0.0024000000000000002,-0.00128,0.00098,0.00028627977974328536,0.0005021451,0.21051,0.00226,-0.00073,0.00067,0.00019359542987482507,0.000229635,0.14016,0.0014,-0.00081,0.00079,0.00017681129132589244,0.0001915437,0.11745,0.0015999999999999999,-0.00124,0.00095,0.00030448119338880166,0.0005680268,0.21014,0.00219
33,4,-0.00025,0.00031,7.486262378938672e-05,3.658e-05,0.05985000000000001,0.00056,-0.00037,0.00037,0.00010848660161603984,7.681850000000002e-05,0.09033000000000001,0.00074,-0.00099,0.00081,0.00023139941042643313,0.0003494927,0.19657,0.0018,-0.00128,0.00127,0.0005645752900707042,0.0020804503,0.49595999999999996,0.00255,-0.00128,0.00127,0.0005606929957775661,0.0020519363,0.46357000000000004,0.00255,-0.00128,0.00127,0.0004686571050897046,0.0014335869,0.39541,0.00255,-0.00065,0.00083,0.00015096533256947554,0.0001487538,0.1136,0.00148,-0.00117,0.00066,0.00012245409491862965,9.78724e-05,0.08746000000000001,0.00183
33,5,-0.00074,0.00064,0.00011685153454062113,8.49979e-05,0.07958,0.0013800000000000002,-0.00047,0.00046,0.00010065536253986776,6.30686e-05,0.07121,0.00093,-0.00098,0.00046,0.00014705532658256676,0.0001346173,0.10024000000000001,0.0014399999999999999,-0.0009,0.00105,0.00034248315996474504,0.0007301596,0.25534,0.00195,-0.00111,0.00114,0.00036179638818819513,0.0008148315,0.25473,0.0022500000000000003,-0.00055,0.00068,0.00015863362350405,0.0001566498,0.12125,0.0012300000000000002,-0.00023,0.00021,6.34334866526797e-05,2.5048200000000002e-05,0.04675,0.00044,-0.00065,0.0008,0.00011297211512218555,7.944780000000002e-05,0.0814,0.00145
33,6,-0.00026,0.00038,5.920827825899947e-05,2.2891700000000003e-05,0.04543,0.0006399999999999999,-0.00017,0.00014,4.2780647110910233e-05,1.1951100000000002e-05,0.03296,0.00031,-0.00062,0.00019,5.888551458961666e-05,2.26428e-05,0.043969999999999995,0.00081,-0.00076,0.00059,0.00014120890219172785,0.0001302079,0.11751,0.00135,-0.00128,0.00127,0.0004003019151555227,0.0010463778,0.33431,0.00255,-0.00128,0.00127,0.00044934708461303333,0.0013184906,0.38958000000000004,0.00255,-0.00104,0.00099,0.00023795452999700157,0.000369744,0.19268000000000002,0.0020299999999999997,-0.00124,0.00119,0.0003548620291385755,0.0008223037,0.28254,0.00243
34,1,-5e-05,4e-05,1.5651693404270915e-05,1.8503000000000003e-06,0.011880000000000002,9e-05,-0.00012,8e-05,2.72053257611141e-05,5.590200000000001e-06,0.024050000000000002,0.0002,-0.0004,0.00024,7.243554730361036e-05,3.9629900000000005e-05,0.05973,0.00064,-9e-05,7e-05,2.2431619320641513e-05,3.8005000000000003e-06,0.01917,0.00015999999999999999,-6e-05,4e-05,1.5120330276172592e-05,1.7268000000000001e-06,0.010940000000000002,0.0001,-5e-05,2e-05,1.4609076941675254e-05,1.6120000000000004e-06,0.00948,7.000000000000001e-05,-4e-05,3e-05,1.4732712808284468e-05,1.6394000000000003e-06,0.01014,7.000000000000001e-05,-4e-05,3e-05,1.4309195583507162e-05,1.5465000000000004e-06,0.010320000000000003,7.000000000000001e-05
34,2,-0.00077,0.00069,0.00015481392216500268,0.0001787485,0.13846,0.00146,-0.00019,0.00015,4.113126108254943e-05,1.26173e-05,0.03619,0.00034,-0.00058,0.00027,9.693001459101046e-05,7.007110000000001e-05,0.08363,0.0008500000000000001,-0.00108,0.00099,0.000254068846604014,0.0004814212,0.23055,0.00207,-0.00109,0.00107,0.000230644566515856,0.00039674260000000005,0.21384999999999998,0.00216,-0.00079,0.00091,0.00017690779043911086,0.0002334083,0.15886,0.0017000000000000001,-0.00082,0.00073,0.00021013270143504327,0.0003293136,0.19834000000000002,0.00155,-0.00041,0.0003,9.825925231273477e-05,7.200610000000001e-05,0.09426000000000001,0.0007099999999999999
34,3,-0.00076,0.00053,0.00014885208273671114,0.0001611696,0.12585000000000002,0.00129,-0.00102,0.00097,0.00024853527473582196,0.00044931339999999993,0.22266000000000002,0.00199,-0.00022,0.00024,5.116232180955789e-05,1.90403e-05,0.04412,0.00046,-0.00026,0.00023,5.2178417925642445e-05,1.98041e-05,0.043340000000000004,0.00049,-0.0007,0.00101,0.00016233000668256886,0.0001916774,0.12889,0.0017100000000000001,-0.00054,0.00064,0.0001300221528892586,0.0001229725,0.11725000000000001,0.00118,-0.00051,0.00062,0.00010491679408753226,8.00688e-05,0.09121,0.00113,-0.00044,0.00049,6.704144951228546e-05,3.2693399999999994e-05,0.05149000000000001,0.00093
34,4,-0.00026,0.00024,4.670298884544568e-05,1.68648e-05,0.04139,0.0005,-0.00031,0.00028,6.111303800648256e-05,2.8877500000000003e-05,0.05732,0.00059,-0.00048,0.00051,0.0001014559682932853,7.95879e-05,0.10006000000000001,0.00099,-0.00088,0.00117,0.00022643463989832806,0.0003964401,0.2311,0.00205,-0.00128,0.00127,0.0004585758815181986,0.0016259765,0.44936,0.00255,-0.00107,0.0012,0.0003338297928199874,0.0008616721,0.33203000000000005,0.00227,-0.00057,0.00069,0.00010504359452705257,8.53161e-05,0.09503,0.0012599999999999998,-0.00033,0.00034,5.8208066420202586e-05,2.61974e-05,0.05369,0.00067
34,5,-0.00054,0.00077,9.904767026908102e-05,7.56385e-05,0.07171,0.00131,-0.00064,0.00042,0.00010079579593069395,7.8332e-05,0.07518,0.0010600000000000002,-0.00082,0.00031,9.772244238548549e-05,7.362800000000001e-05,0.0851,0.00113,-0.00104,0.00103,0.00020414425483808538,0.00032131330000000004,0.19721000000000002,0.00207,-0.00116,0.00107,0.00034893681395018063,0.0009387457,0.33918000000000004,0.00223,-0.0005,0.00056,0.00012027454542654293,0.0001115326,0.11477,0.00106,-0.00019,0.00018,4.594772307212144e-05,1.62773e-05,0.040709999999999996,0.00037,-0.00015,0.0001,3.414776770025419e-05,8.990400000000001e-06,0.030610000000000002,0.00025
34,6,-0.00028,0.0002,4.8666884942987566e-05,1.84314e-05,0.04358000000000001,0.00047999999999999996,-0.0001,0.00025,2.7926041399190425e-05,6.0689000000000005e-06,0.026529999999999998,0.00035,-0.00033,0.00022,5.095981858033321e-05,2.0209100000000003e-05,0.04796,0.00055,-0.00014,0.00018,4.4900443858031154e-05,1.56889e-05,0.043890000000000005,0.00031999999999999997,-0.00057,0.00084,0.00019972787320727677,0.0003104335,0.18727,0.00141,-0.00094,0.00085,0.00024703125514341555,0.0004748922,0.23523,0.00179,-0.00037,0.00034,8.262619531447651e-05,5.31284e-05,0.07833999999999999,0.00071,-0.00097,0.00064,0.000215644456184032,0.0003618827,0.20173000000000002,0.00161
35,1,-4e-05,2e-05,1.310454411770594e-05,1.1511000000000003e-06,0.007810000000000001,6.000000000000001e-05,-8e-05,3e-05,1.701154928834877e-05,1.9398000000000005e-06,0.011020000000000002,0.00011,-0.00012,6e-05,2.4760526930346666e-05,4.1095e-06,0.01896,0.00018,-0.00018,0.0002,3.3755666555644485e-05,7.6377e-06,0.02232,0.00038,-9e-05,5e-05,1.7042653443687015e-05,1.9469000000000004e-06,0.01081,0.00014000000000000001,-7e-05,4e-05,1.4341168131869552e-05,1.3786000000000002e-06,0.008480000000000001,0.00010999999999999999,-4e-05,2e-05,1.324721054410199e-05,1.1763000000000003e-06,0.007340000000000001,6.000000000000001e-05,-4e-05,2e-05,1.2919378415943203e-05,1.1188000000000002e-06,0.007580000000000001,6.000000000000001e-05
35,2,-0.00128,0.00117,0.00040220026756146036,0.0010105462999999999,0.30765,0.00245,-0.00031,0.00064,0.00010364394913709369,6.71057e-05,0.07843,0.0009500000000000001,-0.00053,0.00048,0.00013270329641400065,0.00011001070000000001,0.10302,0.00101,-0.00128,0.00127,0.00046324180794361043,0.0013405623,0.37063,0.00255,-0.00067,0.00081,0.00023078273141891945,0.0003327194,0.1702,0.00148,-0.00123,0.0012,0.00036177600708458375,0.0008176190999999999,0.25412,0.00243,-0.00128,0.00127,0.0005490619210222973,0.0018832768,0.42531,0.00255,-0.00128,0.00127,0.0003964130027748951,0.000981674,0.30708,0.00255
35,3,-0.00128,0.00127,0.0005270102915499495,0.0017836453,0.44161999999999996,0.00255,-0.00128,0.00127,0.00037995867188266047,0.0009271351,0.30272999999999994,0.00255,-0.00061,0.0004,9.043133429492504e-05,5.2518e-05,0.06648000000000001,0.00101,-0.0002,0.00019,5.572516757122349e-05,1.99422e-05,0.03962,0.00039000000000000005,-0.00103,0.00104,0.00029232172883409004,0.0005487726999999999,0.226,0.00207,-0.00089,0.00093,0.0002768120560179706,0.0004920852,0.21277000000000001,0.00182,-0.00128,0.00115,0.00036821960057115724,0.0008707311999999999,0.27715999999999996,0.00243,-0.00128,0.00127,0.00048314359438320016,0.0014990729,0.35387,0.00255
35,4,-0.00052,0.00033,8.868937309534374e-05,5.23312e-05,0.060869999999999994,0.00085,-0.00027,0.00021,6.192354784607087e-05,2.55111e-05,0.04845,0.00048,-0.00031,0.00025,8.137764286063495e-05,4.4058300000000005e-05,0.06395,0.00056,-0.0006,0.00073,0.0002048721523965502,0.0002792437,0.1634,0.00133,-0.00128,0.00127,0.000734155322310222,0.0035858608000000004,0.57956,0.00255,-0.00119,0.00113,0.0004363100574772742,0.0012665081,0.32613,0.00232,-0.00063,0.00056,0.00017407486671373458,0.0002015996,0.13084,0.00119,-0.001,0.00082,0.00022516844071655205,0.00033731259999999997,0.15988000000000002,0.00182
35,5,-0.00052,0.00035,9.405081625832647e-05,6.100780000000001e-05,0.07142000000000001,0.0008699999999999999,-0.00057,0.00052,0.00010363279604368994,7.407210000000001e-05,0.08418,0.0010899999999999998,-0.00059,0.00045,8.77579876980646e-05,5.3117e-05,0.07724,0.0010400000000000001,-0.00117,0.00092,0.00020540619888180793,0.0002909962,0.19177000000000002,0.00209,-0.00128,0.00127,0.0005337146626829965,0.0019646197,0.50709,0.00255,-0.00059,0.00038,0.00010529183674859307,7.646270000000001e-05,0.09453,0.00097,-0.00022,0.00013,3.753148598432341e-05,9.715200000000001e-06,0.03349,0.00035,-0.00019,0.00037,4.2516020571305866e-05,1.2467100000000001e-05,0.03272,0.00056
35,6,-0.00103,0.00127,0.00032121687004024225,0.0006393050000000001,0.22124,0.0023,-0.001,0.00102,0.00020131118776390788,0.0002511003,0.10933000000000001,0.00202,-0.00021,0.00019,4.0174731338107626e-05,1.0000400000000002e-05,0.027570000000000004,0.0004,-0.00024,0.00021,5.8673330533947325e-05,2.13301e-05,0.043870000000000006,0.00045,-0.00128,0.00127,0.00040145679682370057,0.0009985942,0.31352,0.00255,-0.00128,0.00127,0.000502823788645061,0.0015665456000000001,0.36547,0.00255,-0.00114,0.00122,0.0003258245239392777,0.0006577774,0.23545000000000002,0.00236,-0.00128,0.00127,0.0004414373092509368,0.0012073953,0.3333,0.00255
36,1,-7e-05,4e-05,1.7224937800777714e-05,1.8962000000000002e-06,0.01148,0.00010999999999999999,-7e-05,5e-05,2.2833953970338545e-05,3.3322e-06,0.01657,0.00011999999999999999,-0.00014,9e-05,3.39076123818397e-05,7.3479e-06,0.02645,0.00023,-0.0002,0.00022,4.5703013592279496e-05,1.3349300000000001e-05,0.03519,0.00042,-0.00016,0.00021,4.445096137829059e-05,1.2627900000000002e-05,0.033839999999999995,0.00037,-0.00018,0.00017,4.415499506763273e-05,1.24603e-05,0.03195,0.00035000000000000005,-6e-05,3e-05,1.624459035168182e-05,1.6865000000000003e-06,0.010690000000000002,9e-05,-4e-05,2e-05,1.3530334146135897e-05,1.1700000000000002e-06,0.008400000000000001,6.000000000000001e-05
36,2,-0.00128,0.00119,0.000359659671911576,0.0007881604999999999,0.2864,0.00247,-0.00026,0.00031,6.759982072720563e-05,2.78434e-05,0.05075,0.00057,-0.00036,0.00028,9.024703045433886e-05,4.96246e-05,0.07067000000000001,0.0006399999999999999,-0.00069,0.00043,0.00014815036652422994,0.00013373240000000001,0.11518,0.00112,-0.00042,0.00053,0.0001514947678871907,0.0001398384,0.11771000000000001,0.00095,-0.00045,0.00061,0.00013926149264952687,0.00011816620000000001,0.10589000000000001,0.00106,-0.00062,0.00089,0.00023126820526633043,0.00032588399999999997,0.16129,0.00151,-0.00071,0.00063,0.00018720104456132697,0.0002135245,0.1388,0.00134
36,3,-0.00077,0.00067,0.00018338670735816787,0.0002044073,0.13962999999999998,0.0014399999999999999,-0.00047,0.00029,0.00010276523880835369,6.41879e-05,0.07643,0.00076,-0.00011,9e-05,3.475458073217243e-05,7.341500000000001e-06,0.024990000000000002,0.0002,-0.0001,0.00012,2.8426428943058995e-05,4.9114e-06,0.01955,0.00022,-0.00025,0.00034,6.933212151217823e-05,2.9216599999999997e-05,0.048060000000000005,0.00059,-0.00013,0.00016,4.288559280711794e-05,1.11785e-05,0.032560000000000006,0.00029,-0.0003,0.00024,7.218399947033184e-05,3.16696e-05,0.05349,0.00054,-0.00032,0.0004,9.0929806338824e-05,5.0254300000000004e-05,0.06638,0.00072
36,4,-0.00014,0.00017,4.960117686648892e-05,1.45796e-05,0.034600000000000006,0.00031,-0.0002,0.00022,6.546015629449163e-05,2.53931e-05,0.04606,0.00042,-0.00045,0.00048,0.00011510402637739926,7.85132e-05,0.08014,0.00093,-0.00108,0.00087,0.00027137442206117687,0.0004364148,0.18097000000000002,0.00195,-0.00128,0.00127,0.0005069222811462428,0.0015228054,0.37232,0.00255,-0.00075,0.00069,0.00017626554117506369,0.00018411810000000002,0.12679,0.0014399999999999999,-0.0003,0.00032,8.442265860054319e-05,4.22357e-05,0.061189999999999994,0.00062,-0.00016,0.00019,5.5457779485241864e-05,1.82258e-05,0.03878,0.00035000000000000005
36,5,-0.00059,0.00042,0.00012562682813699438,9.063659999999999e-05,0.08415,0.00101,-0.00051,0.00035,0.0001162437381176971,7.76029e-05,0.07821,0.0008600000000000001,-0.00029,0.00033,8.885274939106492e-05,4.5339899999999996e-05,0.06491,0.00062,-0.00059,0.00068,0.0001698708936060429,0.0001657207,0.12393,0.00127,-0.00092,0.00093,0.00023528928626826473,0.0003179385,0.17242,0.00185,-0.00021,0.0003,6.907601417233845e-05,2.74027e-05,0.048369999999999996,0.00051,-0.00011,0.00016,3.662926347489034e-05,7.7054e-06,0.02587,0.00027,-0.00014,0.0001,3.14801165241609e-05,5.691300000000001e-06,0.021950000000000004,0.00023999999999999998
36,6,-0.00047,0.00045,0.00011029784238636404,7.28112e-05,0.07699,0.00092,-0.0003,0.00029,5.8502190263819785e-05,2.04837e-05,0.03987,0.00059,-0.00012,0.00011,3.2871995480711756e-05,6.4672000000000005e-06,0.02467,0.00023,-0.00015,0.00018,4.3780992125717875e-05,1.1471900000000001e-05,0.034019999999999995,0.00033,-0.00039,0.0006,0.00014057020769552207,0.0001182635,0.10897000000000001,0.00099,-0.00055,0.0006,0.0001481055529130346,0.0001312825,0.10727,0.00115,-0.00035,0.00043,0.0001019449947515193,6.22008e-05,0.07697,0.00078,-0.0005,0.00048,0.00012433750925277672,9.2527e-05,0.0912,0.00098
